category_id,class,family,genus,kingdom,name,order,phylum,supercategory
5509,Liliopsida,Liliaceae,Calochortus,Plantae,Calochortus clavatus,Liliales,Magnoliophyta,Plantae
5130,Agaricomycetes,Suillaceae,Suillus,Fungi,Suillus pictus,Boletales,Basidiomycota,Fungi
5482,Liliopsida,Orchidaceae,Spiranthes,Plantae,Spiranthes vernalis,Asparagales,Magnoliophyta,Plantae
7422,Magnoliopsida,Myrtaceae,Myrtus,Plantae,Myrtus communis,Myrtales,Magnoliophyta,Plantae
6307,Magnoliopsida,Amaranthaceae,Krascheninnikovia,Plantae,Krascheninnikovia lanata,Caryophyllales,Magnoliophyta,Plantae
7342,Magnoliopsida,Violaceae,Melicytus,Plantae,Melicytus lanceolatus,Malpighiales,Magnoliophyta,Plantae
6631,Magnoliopsida,Polemoniaceae,Linanthus,Plantae,Linanthus pungens,Ericales,Magnoliophyta,Plantae
5749,Magnoliopsida,Apiaceae,Oenanthe,Plantae,Oenanthe sarmentosa,Apiales,Magnoliophyta,Plantae
5845,Magnoliopsida,Asteraceae,Artemisia,Plantae,Artemisia tridentata,Asterales,Magnoliophyta,Plantae
6446,Magnoliopsida,Polygonaceae,Chorizanthe,Plantae,Chorizanthe brevicornu,Caryophyllales,Magnoliophyta,Plantae
6300,Magnoliopsida,Amaranthaceae,Chenopodium,Plantae,Chenopodium album,Caryophyllales,Magnoliophyta,Plantae
8094,Polypodiopsida,Pteridaceae,Cryptogramma,Plantae,Cryptogramma acrostichoides,Polypodiales,Pteridophyta,Plantae
7578,Magnoliopsida,Ranunculaceae,Trollius,Plantae,Trollius europaeus,Ranunculales,Magnoliophyta,Plantae
6768,Magnoliopsida,Fabaceae,Mimosa,Plantae,Mimosa aculeaticarpa,Fabales,Magnoliophyta,Plantae
4970,Lecanoromycetes,Teloschistaceae,Teloschistes,Fungi,Teloschistes exilis,Teloschistales,Ascomycota,Fungi
8129,Florideophyceae,Endocladiaceae,Endocladia,Plantae,Endocladia muricata,Gigartinales,Rhodophyta,Plantae
7025,Magnoliopsida,Lamiaceae,Ballota,Plantae,Ballota nigra,Lamiales,Magnoliophyta,Plantae
5967,Magnoliopsida,Asteraceae,Helenium,Plantae,Helenium elegans,Asterales,Magnoliophyta,Plantae
6917,Magnoliopsida,Apocynaceae,Cynanchum,Plantae,Cynanchum laeve,Gentianales,Magnoliophyta,Plantae
5748,Magnoliopsida,Apiaceae,Lomatium,Plantae,Lomatium triternatum,Apiales,Magnoliophyta,Plantae
5340,Liliopsida,Asparagaceae,Liriope,Plantae,Liriope muscari,Asparagales,Magnoliophyta,Plantae
5074,Agaricomycetes,Physalacriaceae,Strobilurus,Fungi,Strobilurus trullisatus,Agaricales,Basidiomycota,Fungi
6704,Magnoliopsida,Fabaceae,Calliandra,Plantae,Calliandra grandiflora,Fabales,Magnoliophyta,Plantae
6367,Magnoliopsida,Cactaceae,Opuntia,Plantae,Opuntia macrocentra,Caryophyllales,Magnoliophyta,Plantae
7189,Magnoliopsida,Plantaginaceae,Penstemon,Plantae,Penstemon roseus,Lamiales,Magnoliophyta,Plantae
5962,Magnoliopsida,Asteraceae,Grindelia,Plantae,Grindelia integrifolia,Asterales,Magnoliophyta,Plantae
5145,Agaricomycetes,Hymenochaetaceae,Inonotus,Fungi,Inonotus dryadeus,Hymenochaetales,Basidiomycota,Fungi
6538,Magnoliopsida,Caprifoliaceae,Knautia,Plantae,Knautia arvensis,Dipsacales,Magnoliophyta,Plantae
7126,Magnoliopsida,Orobanchaceae,Cordylanthus,Plantae,Cordylanthus rigidus,Lamiales,Magnoliophyta,Plantae
5025,Agaricomycetes,Amanitaceae,Amanita,Fungi,Amanita vaginata,Agaricales,Basidiomycota,Fungi
7378,Magnoliopsida,Malvaceae,Malvastrum,Plantae,Malvastrum coromandelianum,Malvales,Magnoliophyta,Plantae
6501,Magnoliopsida,Hydrangeaceae,Hydrangea,Plantae,Hydrangea macrophylla,Cornales,Magnoliophyta,Plantae
6351,Magnoliopsida,Cactaceae,Mammillaria,Plantae,Mammillaria chionocephala,Caryophyllales,Magnoliophyta,Plantae
6972,Magnoliopsida,Rubiaceae,Galium,Plantae,Galium palustre,Gentianales,Magnoliophyta,Plantae
5401,Liliopsida,Orchidaceae,Arethusa,Plantae,Arethusa bulbosa,Asparagales,Magnoliophyta,Plantae
5779,Magnoliopsida,Araliaceae,Panax,Plantae,Panax quinquefolius,Apiales,Magnoliophyta,Plantae
7616,Magnoliopsida,Rosaceae,Acaena,Plantae,Acaena novae-zelandiae,Rosales,Magnoliophyta,Plantae
7997,Polypodiopsida,Hymenophyllaceae,Hymenophyllum,Plantae,Hymenophyllum revolutum,Hymenophyllales,Pteridophyta,Plantae
5699,Liliopsida,Poaceae,Sporobolus,Plantae,Sporobolus heterolepis,Poales,Magnoliophyta,Plantae
5376,Liliopsida,Asteliaceae,Astelia,Plantae,Astelia nervosa,Asparagales,Magnoliophyta,Plantae
8111,Polypodiopsida,Woodsiaceae,Woodsia,Plantae,Woodsia ilvensis,Polypodiales,Pteridophyta,Plantae
7538,Magnoliopsida,Ranunculaceae,Aquilegia,Plantae,Aquilegia pubescens,Ranunculales,Magnoliophyta,Plantae
6040,Magnoliopsida,Asteraceae,Parthenium,Plantae,Parthenium incanum,Asterales,Magnoliophyta,Plantae
6343,Magnoliopsida,Cactaceae,Escobaria,Plantae,Escobaria missouriensis,Caryophyllales,Magnoliophyta,Plantae
6061,Magnoliopsida,Asteraceae,Pulicaria,Plantae,Pulicaria dysenterica,Asterales,Magnoliophyta,Plantae
7749,Magnoliopsida,Rutaceae,Melicope,Plantae,Melicope ternata,Sapindales,Magnoliophyta,Plantae
6728,Magnoliopsida,Fabaceae,Gymnocladus,Plantae,Gymnocladus dioicus,Fabales,Magnoliophyta,Plantae
6489,Magnoliopsida,Celastraceae,Parnassia,Plantae,Parnassia fimbriata,Celastrales,Magnoliophyta,Plantae
6173,Magnoliopsida,Campanulaceae,Jasione,Plantae,Jasione montana,Asterales,Magnoliophyta,Plantae
6177,Magnoliopsida,Campanulaceae,Lobelia,Plantae,Lobelia laxiflora,Asterales,Magnoliophyta,Plantae
7413,Magnoliopsida,Melastomataceae,Rhexia,Plantae,Rhexia virginica,Myrtales,Magnoliophyta,Plantae
6608,Magnoliopsida,Ericaceae,Vaccinium,Plantae,Vaccinium arboreum,Ericales,Magnoliophyta,Plantae
5517,Liliopsida,Liliaceae,Calochortus,Plantae,Calochortus uniflorus,Liliales,Magnoliophyta,Plantae
7121,Magnoliopsida,Orobanchaceae,Castilleja,Plantae,Castilleja sessiliflora,Lamiales,Magnoliophyta,Plantae
5705,Liliopsida,Typhaceae,Sparganium,Plantae,Sparganium eurycarpum,Poales,Magnoliophyta,Plantae
6622,Magnoliopsida,Polemoniaceae,Eriastrum,Plantae,Eriastrum sapphirinum,Ericales,Magnoliophyta,Plantae
5703,Liliopsida,Poaceae,Tridens,Plantae,Tridens strictus,Poales,Magnoliophyta,Plantae
6225,Magnoliopsida,Boraginaceae,Phacelia,Plantae,Phacelia malvifolia,Boraginales,Magnoliophyta,Plantae
6391,Magnoliopsida,Caryophyllaceae,Polycarpon,Plantae,Polycarpon tetraphyllum,Caryophyllales,Magnoliophyta,Plantae
6779,Magnoliopsida,Fabaceae,Phaseolus,Plantae,Phaseolus coccineus,Fabales,Magnoliophyta,Plantae
5088,Agaricomycetes,Strophariaceae,Galerina,Fungi,Galerina marginata,Agaricales,Basidiomycota,Fungi
5352,Liliopsida,Asparagaceae,Nolina,Plantae,Nolina parryi,Asparagales,Magnoliophyta,Plantae
6121,Magnoliopsida,Asteraceae,Symphyotrichum,Plantae,Symphyotrichum lanceolatum,Asterales,Magnoliophyta,Plantae
7530,Magnoliopsida,Ranunculaceae,Anemone,Plantae,Anemone narcissiflora,Ranunculales,Magnoliophyta,Plantae
6352,Magnoliopsida,Cactaceae,Mammillaria,Plantae,Mammillaria grahamii,Caryophyllales,Magnoliophyta,Plantae
6207,Magnoliopsida,Boraginaceae,Lithospermum,Plantae,Lithospermum latifolium,Boraginales,Magnoliophyta,Plantae
7803,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes triste,Saxifragales,Magnoliophyta,Plantae
5273,Liliopsida,Hydrocharitaceae,Elodea,Plantae,Elodea canadensis,Alismatales,Magnoliophyta,Plantae
7364,Magnoliopsida,Malvaceae,Adansonia,Plantae,Adansonia digitata,Malvales,Magnoliophyta,Plantae
6597,Magnoliopsida,Ericaceae,Pyrola,Plantae,Pyrola americana,Ericales,Magnoliophyta,Plantae
6386,Magnoliopsida,Caryophyllaceae,Honckenya,Plantae,Honckenya peploides,Caryophyllales,Magnoliophyta,Plantae
5642,Liliopsida,Poaceae,Bromus,Plantae,Bromus inermis,Poales,Magnoliophyta,Plantae
6045,Magnoliopsida,Asteraceae,Petasites,Plantae,Petasites hybridus,Asterales,Magnoliophyta,Plantae
7798,Magnoliopsida,Grossulariaceae,Ribes,Plantae,Ribes cynosbati,Saxifragales,Magnoliophyta,Plantae
5782,Magnoliopsida,Araliaceae,Pseudopanax,Plantae,Pseudopanax colensoi,Apiales,Magnoliophyta,Plantae
5211,Dacrymycetes,Dacrymycetaceae,Calocera,Fungi,Calocera viscosa,Dacrymycetales,Basidiomycota,Fungi
7949,Pinopsida,Pinaceae,Pinus,Plantae,Pinus albicaulis,Pinales,Pinophyta,Plantae
6014,Magnoliopsida,Asteraceae,Madia,Plantae,Madia gracilis,Asterales,Magnoliophyta,Plantae
7175,Magnoliopsida,Plantaginaceae,Mohavea,Plantae,Mohavea confertiflora,Lamiales,Magnoliophyta,Plantae
6907,Magnoliopsida,Apocynaceae,Asclepias,Plantae,Asclepias subverticillata,Gentianales,Magnoliophyta,Plantae
5472,Liliopsida,Orchidaceae,Pterostylis,Plantae,Pterostylis banksii,Asparagales,Magnoliophyta,Plantae
7834,Magnoliopsida,Convolvulaceae,Calystegia,Plantae,Calystegia tuguriorum,Solanales,Magnoliophyta,Plantae
5031,Agaricomycetes,Clavariaceae,Ramariopsis,Fungi,Ramariopsis kunzei,Agaricales,Basidiomycota,Fungi
6063,Magnoliopsida,Asteraceae,Rafinesquia,Plantae,Rafinesquia neomexicana,Asterales,Magnoliophyta,Plantae
5764,Magnoliopsida,Apiaceae,Taenidia,Plantae,Taenidia integerrima,Apiales,Magnoliophyta,Plantae
6066,Magnoliopsida,Asteraceae,Raoulia,Plantae,Raoulia subsericea,Asterales,Magnoliophyta,Plantae
6561,Magnoliopsida,Balsaminaceae,Impatiens,Plantae,Impatiens walleriana,Ericales,Magnoliophyta,Plantae
6509,Magnoliopsida,Loasaceae,Mentzelia,Plantae,Mentzelia oligosperma,Cornales,Magnoliophyta,Plantae
6614,Magnoliopsida,Ericaceae,Xylococcus,Plantae,Xylococcus bicolor,Ericales,Magnoliophyta,Plantae
5203,Agaricomycetes,Russulaceae,Russula,Fungi,Russula brevipes,Russulales,Basidiomycota,Fungi
5358,Liliopsida,Asparagaceae,Prospero,Plantae,Prospero autumnale,Asparagales,Magnoliophyta,Plantae
6849,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus hypoleucoides,Fagales,Magnoliophyta,Plantae
5355,Liliopsida,Asparagaceae,Polygonatum,Plantae,Polygonatum multiflorum,Asparagales,Magnoliophyta,Plantae
7386,Magnoliopsida,Malvaceae,Plagianthus,Plantae,Plagianthus regius,Malvales,Magnoliophyta,Plantae
6950,Magnoliopsida,Rubiaceae,Coffea,Plantae,Coffea arabica,Gentianales,Magnoliophyta,Plantae
5304,Liliopsida,Amaryllidaceae,Zephyranthes,Plantae,Zephyranthes chlorosolen,Asparagales,Magnoliophyta,Plantae
5255,Lycopodiopsida,Lycopodiaceae,Lycopodium,Plantae,Lycopodium deuterodensum,Lycopodiales,Lycopodiophyta,Plantae
6180,Magnoliopsida,Campanulaceae,Wahlenbergia,Plantae,Wahlenbergia albomarginata,Asterales,Magnoliophyta,Plantae
6127,Magnoliopsida,Asteraceae,Symphyotrichum,Plantae,Symphyotrichum sericeum,Asterales,Magnoliophyta,Plantae
7077,Magnoliopsida,Lamiaceae,Stachys,Plantae,Stachys officinalis,Lamiales,Magnoliophyta,Plantae
6577,Magnoliopsida,Ericaceae,Epacris,Plantae,Epacris impressa,Ericales,Magnoliophyta,Plantae
6841,Magnoliopsida,Fagaceae,Quercus,Plantae,Quercus berberidifolia,Fagales,Magnoliophyta,Plantae
7782,Magnoliopsida,Crassulaceae,Echeveria,Plantae,Echeveria gibbiflora,Saxifragales,Magnoliophyta,Plantae
8123,Compsopogonophyceae,Erythrotrichiaceae,Smithora,Plantae,Smithora naiadum,Erythropeltidales,Rhodophyta,Plantae
7819,Magnoliopsida,Saxifragaceae,Mitella,Plantae,Mitella nuda,Saxifragales,Magnoliophyta,Plantae
5976,Magnoliopsida,Asteraceae,Helianthus,Plantae,Helianthus petiolaris,Asterales,Magnoliophyta,Plantae
7693,Magnoliopsida,Rosaceae,Rubus,Plantae,Rubus pedatus,Rosales,Magnoliophyta,Plantae
5230,Bryopsida,Hylocomiaceae,Rhytidiadelphus,Plantae,Rhytidiadelphus triquetrus,Hypnales,Bryophyta,Plantae
7288,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia misera,Malpighiales,Magnoliophyta,Plantae
7844,Magnoliopsida,Convolvulaceae,Ipomoea,Plantae,Ipomoea alba,Solanales,Magnoliophyta,Plantae
5271,Liliopsida,Araceae,Xanthosoma,Plantae,Xanthosoma robustum,Alismatales,Magnoliophyta,Plantae
5698,Liliopsida,Poaceae,Spinifex,Plantae,Spinifex sericeus,Poales,Magnoliophyta,Plantae
5612,Liliopsida,Cyperaceae,Scirpus,Plantae,Scirpus microcarpus,Poales,Magnoliophyta,Plantae
6435,Magnoliopsida,Nyctaginaceae,Nyctaginia,Plantae,Nyctaginia capitata,Caryophyllales,Magnoliophyta,Plantae
4954,Lecanoromycetes,Lobariaceae,Lobaria,Fungi,Lobaria anthraspis,Peltigerales,Ascomycota,Fungi
5990,Magnoliopsida,Asteraceae,Iva,Plantae,Iva frutescens,Asterales,Magnoliophyta,Plantae
6070,Magnoliopsida,Asteraceae,Rudbeckia,Plantae,Rudbeckia texana,Asterales,Magnoliophyta,Plantae
6146,Magnoliopsida,Asteraceae,Urospermum,Plantae,Urospermum dalechampii,Asterales,Magnoliophyta,Plantae
6955,Magnoliopsida,Rubiaceae,Coprosma,Plantae,Coprosma grandifolia,Gentianales,Magnoliophyta,Plantae
6265,Magnoliopsida,Brassicaceae,Lepidium,Plantae,Lepidium draba,Brassicales,Magnoliophyta,Plantae
5887,Magnoliopsida,Asteraceae,Chaenactis,Plantae,Chaenactis fremontii,Asterales,Magnoliophyta,Plantae
6273,Magnoliopsida,Brassicaceae,Streptanthus,Plantae,Streptanthus glandulosus,Brassicales,Magnoliophyta,Plantae
7398,Magnoliopsida,Malvaceae,Waltheria,Plantae,Waltheria indica,Malvales,Magnoliophyta,Plantae
7894,Magnoliopsida,Solanaceae,Solanum,Plantae,Solanum tridynamum,Solanales,Magnoliophyta,Plantae
5903,Magnoliopsida,Asteraceae,Cirsium,Plantae,Cirsium palustre,Asterales,Magnoliophyta,Plantae
7567,Magnoliopsida,Ranunculaceae,Ranunculus,Plantae,Ranunculus flammula,Ranunculales,Magnoliophyta,Plantae
8112,Polypodiopsida,Woodsiaceae,Woodsia,Plantae,Woodsia obtusa,Polypodiales,Pteridophyta,Plantae
7759,Magnoliopsida,Sapindaceae,Acer,Plantae,Acer nigrum,Sapindales,Magnoliophyta,Plantae
6450,Magnoliopsida,Polygonaceae,Eriogonum,Plantae,Eriogonum cinereum,Caryophyllales,Magnoliophyta,Plantae
5238,Ulvophyceae,Trentepohliaceae,Trentepohlia,Plantae,Trentepohlia aurea,Trentepohliales,Chlorophyta,Plantae
6050,Magnoliopsida,Asteraceae,Pluchea,Plantae,Pluchea sericea,Asterales,Magnoliophyta,Plantae
5013,Agaricomycetes,Agaricaceae,Podaxis,Fungi,Podaxis pistillaris,Agaricales,Basidiomycota,Fungi
6951,Magnoliopsida,Rubiaceae,Coprosma,Plantae,Coprosma acerosa,Gentianales,Magnoliophyta,Plantae
7357,Magnoliopsida,Bixaceae,Cochlospermum,Plantae,Cochlospermum vitifolium,Malvales,Magnoliophyta,Plantae
7470,Magnoliopsida,Aristolochiaceae,Asarum,Plantae,Asarum hartwegii,Piperales,Magnoliophyta,Plantae
7042,Magnoliopsida,Lamiaceae,Mentha,Plantae,Mentha canadensis,Lamiales,Magnoliophyta,Plantae
7373,Magnoliopsida,Malvaceae,Hibiscus,Plantae,Hibiscus tiliaceus,Malvales,Magnoliophyta,Plantae
6110,Magnoliopsida,Asteraceae,Solidago,Plantae,Solidago virgaurea,Asterales,Magnoliophyta,Plantae
7003,Magnoliopsida,Acanthaceae,Dyschoriste,Plantae,Dyschoriste linearis,Lamiales,Magnoliophyta,Plantae
6605,Magnoliopsida,Ericaceae,Rhododendron,Plantae,Rhododendron macrophyllum,Ericales,Magnoliophyta,Plantae
7527,Magnoliopsida,Ranunculaceae,Anemone,Plantae,Anemone coronaria,Ranunculales,Magnoliophyta,Plantae
7308,Magnoliopsida,Hypericaceae,Hypericum,Plantae,Hypericum gentianoides,Malpighiales,Magnoliophyta,Plantae
7984,Polypodiopsida,Cyatheaceae,Cyathea,Plantae,Cyathea smithii,Cyatheales,Pteridophyta,Plantae
8012,Polypodiopsida,Aspleniaceae,Asplenium,Plantae,Asplenium hookerianum,Polypodiales,Pteridophyta,Plantae
5496,Liliopsida,Commelinaceae,Tradescantia,Plantae,Tradescantia zebrina,Commelinales,Magnoliophyta,Plantae
7587,Magnoliopsida,Elaeagnaceae,Shepherdia,Plantae,Shepherdia canadensis,Rosales,Magnoliophyta,Plantae
7994,Polypodiopsida,Hymenophyllaceae,Hymenophyllum,Plantae,Hymenophyllum multifidum,Hymenophyllales,Pteridophyta,Plantae
7553,Magnoliopsida,Ranunculaceae,Delphinium,Plantae,Delphinium parishii,Ranunculales,Magnoliophyta,Plantae
5751,Magnoliopsida,Apiaceae,Oxypolis,Plantae,Oxypolis rigidior,Apiales,Magnoliophyta,Plantae
6202,Magnoliopsida,Boraginaceae,Hydrophyllum,Plantae,Hydrophyllum appendiculatum,Boraginales,Magnoliophyta,Plantae
7561,Magnoliopsida,Ranunculaceae,Ranunculus,Plantae,Ranunculus alismifolius,Ranunculales,Magnoliophyta,Plantae
5620,Liliopsida,Juncaceae,Juncus,Plantae,Juncus torreyi,Poales,Magnoliophyta,Plantae
5015,Agaricomycetes,Amanitaceae,Amanita,Fungi,Amanita augusta,Agaricales,Basidiomycota,Fungi
7511,Magnoliopsida,Papaveraceae,Ehrendorferia,Plantae,Ehrendorferia chrysantha,Ranunculales,Magnoliophyta,Plantae
5606,Liliopsida,Cyperaceae,Ficinia,Plantae,Ficinia spiralis,Poales,Magnoliophyta,Plantae
7723,Magnoliopsida,Loranthaceae,Alepis,Plantae,Alepis flavida,Santalales,Magnoliophyta,Plantae
6650,Magnoliopsida,Primulaceae,Lysimachia,Plantae,Lysimachia terrestris,Ericales,Magnoliophyta,Plantae
6940,Magnoliopsida,Gentianaceae,Swertia,Plantae,Swertia perennis,Gentianales,Magnoliophyta,Plantae
7651,Magnoliopsida,Rosaceae,Photinia,Plantae,Photinia serratifolia,Rosales,Magnoliophyta,Plantae
6703,Magnoliopsida,Fabaceae,Calliandra,Plantae,Calliandra eriophylla,Fabales,Magnoliophyta,Plantae
6977,Magnoliopsida,Rubiaceae,Houstonia,Plantae,Houstonia purpurea,Gentianales,Magnoliophyta,Plantae
5776,Magnoliopsida,Araliaceae,Hydrocotyle,Plantae,Hydrocotyle moschata,Apiales,Magnoliophyta,Plantae
8121,Psilotopsida,Psilotaceae,Tmesipteris,Plantae,Tmesipteris elongata,Psilotales,Pteridophyta,Plantae
5742,Magnoliopsida,Apiaceae,Heracleum,Plantae,Heracleum mantegazzianum,Apiales,Magnoliophyta,Plantae
7063,Magnoliopsida,Lamiaceae,Salvia,Plantae,Salvia mexicana,Lamiales,Magnoliophyta,Plantae
4983,Pezizomycetes,Discinaceae,Gyromitra,Fungi,Gyromitra esculenta,Pezizales,Ascomycota,Fungi
5893,Magnoliopsida,Asteraceae,Chrysothamnus,Plantae,Chrysothamnus viscidiflorus,Asterales,Magnoliophyta,Plantae
7225,Magnoliopsida,Verbenaceae,Duranta,Plantae,Duranta erecta,Lamiales,Magnoliophyta,Plantae
6916,Magnoliopsida,Apocynaceae,Cascabela,Plantae,Cascabela ovata,Gentianales,Magnoliophyta,Plantae
6272,Magnoliopsida,Brassicaceae,Sisymbrium,Plantae,Sisymbrium officinale,Brassicales,Magnoliophyta,Plantae
7118,Magnoliopsida,Orobanchaceae,Castilleja,Plantae,Castilleja linariifolia,Lamiales,Magnoliophyta,Plantae
5257,Lycopodiopsida,Lycopodiaceae,Lycopodium,Plantae,Lycopodium scariosum,Lycopodiales,Lycopodiophyta,Plantae
5879,Magnoliopsida,Asteraceae,Celmisia,Plantae,Celmisia sessiliflora,Asterales,Magnoliophyta,Plantae
5120,Agaricomycetes,Hygrophoropsidaceae,Hygrophoropsis,Fungi,Hygrophoropsis aurantiaca,Boletales,Basidiomycota,Fungi
6115,Magnoliopsida,Asteraceae,Sphagneticola,Plantae,Sphagneticola trilobata,Asterales,Magnoliophyta,Plantae
6729,Magnoliopsida,Fabaceae,Haematoxylum,Plantae,Haematoxylum brasiletto,Fabales,Magnoliophyta,Plantae
5039,Agaricomycetes,Fistulinaceae,Fistulina,Fungi,Fistulina hepatica,Agaricales,Basidiomycota,Fungi
5827,Magnoliopsida,Asteraceae,Antennaria,Plantae,Antennaria plantaginifolia,Asterales,Magnoliophyta,Plantae
5483,Liliopsida,Orchidaceae,Thelymitra,Plantae,Thelymitra longifolia,Asparagales,Magnoliophyta,Plantae
7768,Magnoliopsida,Sapindaceae,Aesculus,Plantae,Aesculus flava,Sapindales,Magnoliophyta,Plantae
5697,Liliopsida,Poaceae,Spartina,Plantae,Spartina alterniflora,Poales,Magnoliophyta,Plantae
6329,Magnoliopsida,Cactaceae,Cylindropuntia,Plantae,Cylindropuntia spinosior,Caryophyllales,Magnoliophyta,Plantae
5670,Liliopsida,Poaceae,Leymus,Plantae,Leymus mollis,Poales,Magnoliophyta,Plantae
5138,Agaricomycetes,Cantharellaceae,Craterellus,Fungi,Craterellus tubaeformis,Cantharellales,Basidiomycota,Fungi
5479,Liliopsida,Orchidaceae,Spiranthes,Plantae,Spiranthes lacera,Asparagales,Magnoliophyta,Plantae
7187,Magnoliopsida,Plantaginaceae,Penstemon,Plantae,Penstemon parryi,Lamiales,Magnoliophyta,Plantae
6221,Magnoliopsida,Boraginaceae,Phacelia,Plantae,Phacelia campanularia,Boraginales,Magnoliophyta,Plantae
6834,Magnoliopsida,Casuarinaceae,Casuarina,Plantae,Casuarina equisetifolia,Fagales,Magnoliophyta,Plantae
6043,Magnoliopsida,Asteraceae,Petasites,Plantae,Petasites albus,Asterales,Magnoliophyta,Plantae
7296,Magnoliopsida,Euphorbiaceae,Euphorbia,Plantae,Euphorbia spathulata,Malpighiales,Magnoliophyta,Plantae
7786,Magnoliopsida,Crassulaceae,Bryophyllum,Plantae,Bryophyllum delagoense,Saxifragales,Magnoliophyta,Plantae
4932,Lecanoromycetes,Parmeliaceae,Usnea,Fungi,Usnea rubicunda,Lecanorales,Ascomycota,Fungi
7919,Marchantiopsida,Ricciaceae,Ricciocarpos,Plantae,Ricciocarpos natans,Marchantiales,Marchantiophyta,Plantae
5305,Liliopsida,Amaryllidaceae,Zephyranthes,Plantae,Zephyranthes drummondii,Asparagales,Magnoliophyta,Plantae
5877,Magnoliopsida,Asteraceae,Celmisia,Plantae,Celmisia gracilenta,Asterales,Magnoliophyta,Plantae
7892,Magnoliopsida,Solanaceae,Solanum,Plantae,Solanum ptychanthum,Solanales,Magnoliophyta,Plantae
6216,Magnoliopsida,Boraginaceae,Nemophila,Plantae,Nemophila maculata,Boraginales,Magnoliophyta,Plantae
6733,Magnoliopsida,Fabaceae,Lathyrus,Plantae,Lathyrus hirsutus,Fabales,Magnoliophyta,Plantae
7205,Magnoliopsida,Plantaginaceae,Veronica,Plantae,Veronica hederifolia,Lamiales,Magnoliophyta,Plantae
8009,Polypodiopsida,Aspleniaceae,Asplenium,Plantae,Asplenium ceterach,Polypodiales,Pteridophyta,Plantae
6957,Magnoliopsida,Rubiaceae,Coprosma,Plantae,Coprosma lucida,Gentianales,Magnoliophyta,Plantae
5287,Liliopsida,Amaryllidaceae,Agapanthus,Plantae,Agapanthus praecox,Asparagales,Magnoliophyta,Plantae
4950,Lecanoromycetes,Porpidiaceae,Porpidia,Fungi,Porpidia albocaerulescens,Lecideales,Ascomycota,Fungi
4940,Lecanoromycetes,Ramalinaceae,Niebla,Fungi,Niebla cephalota,Lecanorales,Ascomycota,Fungi
8107,Polypodiopsida,Pteridaceae,Pteris,Plantae,Pteris vittata,Polypodiales,Pteridophyta,Plantae
7487,Magnoliopsida,Berberidaceae,Berberis,Plantae,Berberis darwinii,Ranunculales,Magnoliophyta,Plantae
5991,Magnoliopsida,Asteraceae,Jacobaea,Plantae,Jacobaea maritima,Asterales,Magnoliophyta,Plantae
8054,Polypodiopsida,Dryopteridaceae,Dryopteris,Plantae,Dryopteris cristata,Polypodiales,Pteridophyta,Plantae
6815,Magnoliopsida,Fabaceae,Vicia,Plantae,Vicia sepium,Fabales,Magnoliophyta,Plantae
6004,Magnoliopsida,Asteraceae,Leptinella,Plantae,Leptinella squalida,Asterales,Magnoliophyta,Plantae
5465,Liliopsida,Orchidaceae,Platanthera,Plantae,Platanthera clavellata,Asparagales,Magnoliophyta,Plantae
7335,Magnoliopsida,Salicaceae,Salix,Plantae,Salix eriocephala,Malpighiales,Magnoliophyta,Plantae
8135,Florideophyceae,Phyllophoraceae,Mastocarpus,Plantae,Mastocarpus papillatus,Gigartinales,Rhodophyta,Plantae
4900,Arthoniomycetes,Arthoniaceae,Herpothallon,Fungi,Herpothallon rubrocinctum,Arthoniales,Ascomycota,Fungi
7871,Magnoliopsida,Solanaceae,Lycium,Plantae,Lycium berlandieri,Solanales,Magnoliophyta,Plantae
7978,Pinopsida,Podocarpaceae,Podocarpus,Plantae,Podocarpus laetus,Pinales,Pinophyta,Plantae
6191,Magnoliopsida,Boraginaceae,Cynoglossum,Plantae,Cynoglossum virginianum,Boraginales,Magnoliophyta,Plantae
5081,Agaricomycetes,Psathyrellaceae,Psathyrella,Fungi,Psathyrella candolleana,Agaricales,Basidiomycota,Fungi
6288,Magnoliopsida,Aizoaceae,Mesembryanthemum,Plantae,Mesembryanthemum nodiflorum,Caryophyllales,Magnoliophyta,Plantae
6876,Magnoliopsida,Myricaceae,Myrica,Plantae,Myrica gale,Fagales,Magnoliophyta,Plantae
5598,Liliopsida,Cyperaceae,Cyperus,Plantae,Cyperus involucratus,Poales,Magnoliophyta,Plantae
5452,Liliopsida,Orchidaceae,Ophrys,Plantae,Ophrys insectifera,Asparagales,Magnoliophyta,Plantae
7977,Pinopsida,Podocarpaceae,Phyllocladus,Plantae,Phyllocladus trichomanoides,Pinales,Pinophyta,Plantae
5980,Magnoliopsida,Asteraceae,Heterotheca,Plantae,Heterotheca sessiliflora,Asterales,Magnoliophyta,Plantae
4902,Lecanoromycetes,Candelariaceae,Candelaria,Fungi,Candelaria concolor,Lecanorales,Ascomycota,Fungi
5923,Magnoliopsida,Asteraceae,Dyssodia,Plantae,Dyssodia papposa,Asterales,Magnoliophyta,Plantae
7268,Magnoliopsida,Euphorbiaceae,Croton,Plantae,Croton lindheimeri,Malpighiales,Magnoliophyta,Plantae
4988,Pezizomycetes,Morchellaceae,Morchella,Fungi,Morchella americana,Pezizales,Ascomycota,Fungi
